Area,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
491.791,43.16,14.508,83.866,0.52,47.433,1772,447,82.093,16.313,2.975,0.336,0.933
247.386,21.79,14.456,2.839,0.453,27.53,1823,379,174.56,20.595,1.507,0.663,0.705
81.752,11.563,9.002,79.729,0.871,12.312,1900,391,57.995,9.135,1.284,0.779,0.946
1381.7,46.054,38.199,74.313,0.816,49.126,1956,448,73.009,39.804,1.206,0.829,0.941
215.877,19.828,13.863,72.701,0.712,21.064,2026,375,106.189,16.111,1.43,0.699,0.851
130.719,17.386,9.573,117.655,0.81,17.57,2089,376,121.329,10.111,1.816,0.551,0.93
70.256,12.35,7.243,66.411,0.677,13.452,2153,395,75.964,7.938,1.705,0.586,0.875
287.836,26.29,13.94,35.207,0.446,33.591,2199,397,24.075,18.57,1.886,0.53,0.692
407.484,35.976,14.421,132.386,0.56,40.698,2267,375,131.1,16.508,2.495,0.401,0.935
1023.182,51.373,25.359,62.638,0.646,56.83,2338,456,68.443,28.082,2.026,0.494,0.914
166.485,25.279,8.385,97.54,0.589,25.213,2408,375,100.437,9.135,3.015,0.332,0.901
141.789,15.267,11.825,99.242,0.776,17.63,2468,375,128.991,12.398,1.291,0.775,0.93
1842.409,92.965,25.233,137.995,0.363,96.415,283,518,129.508,32.698,3.684,0.271,0.799
361.499,42.931,10.721,161.472,0.393,41.563,22,524,157.865,14.62,4.004,0.25,0.716
77.92,15.334,6.47,156.86,0.72,15.769,90,522,155.556,7.004,2.37,0.422,0.915
40.45,11.462,4.493,55.597,0.687,11.764,146,535,56.31,4.961,2.551,0.392,0.876
625.491,36.321,21.927,65.138,0.693,40.065,190,576,59.676,23.054,1.656,0.604,0.912
71.108,11.162,8.111,61.191,0.932,12.138,245,536,53.746,8.483,1.376,0.727,0.944
100.061,14.238,8.948,67.895,0.822,15.219,343,541,59.036,9.782,1.591,0.628,0.904
280.172,21.358,16.702,102.461,0.87,22.08,391,521,124.16,16.966,1.279,0.782,0.951
96.655,18.431,6.677,169.449,0.573,19.964,435,523,168.69,7.35,2.76,0.362,0.903
266.973,20.831,16.318,156.295,0.881,21.084,485,526,158.199,16.514,1.277,0.783,0.943
141.789,25.387,7.111,162.605,0.487,26.442,530,521,164.249,8.574,3.57,0.28,0.846
25.122,5.722,5.59,77.906,0.959,6.46,596,528,45,5.873,1.023,0.977,0.881
26.825,8.355,4.088,126.143,0.844,8.875,646,520,126.027,4.614,2.044,0.489,0.894
22.993,7.471,3.919,149.773,0.842,7.965,694,520,145.008,4.532,1.906,0.525,0.885
38.321,9.947,4.905,163.592,0.792,10.214,742,521,153.435,5.223,2.028,0.493,0.896
36.192,8.607,5.354,101.113,0.748,9.939,795,520,113.199,5.873,1.608,0.622,0.895
148.176,15.74,11.986,55.822,0.789,16.84,838,538,35.538,13.35,1.313,0.762,0.881
51.095,9.736,6.682,137.025,0.914,10.702,892,521,142.431,7.383,1.457,0.686,0.93
56.205,8.998,7.953,89.171,0.928,9.701,946,520,109.654,8.46,1.132,0.884,0.907
86.436,12.648,8.701,10.33,0.866,12.82,989,532,14.744,8.767,1.454,0.688,0.927
210.768,23.028,11.653,178.802,0.74,22.32,1032,523,164.745,11.746,1.976,0.506,0.917
74.514,14.846,6.391,4.953,0.721,14.88,1087,527,15.255,6.525,2.323,0.43,0.916
335.951,24.496,17.462,84.407,0.694,26.337,1133,550,41.987,18.611,1.403,0.713,0.884
68.979,10,8.783,74.683,0.904,10.801,1196,520,115.017,9.079,1.139,0.878,0.931
907.792,39.035,29.61,153.206,0.835,40.065,1220,536,149.676,30.07,1.318,0.759,0.953
51.095,10.193,6.382,140.599,0.903,10.702,1292,520,127.569,6.921,1.597,0.626,0.92
51.095,8.71,7.469,20.66,0.998,9.343,1341,529,24.775,7.83,1.166,0.857,0.93
1238.633,47.76,33.021,46.824,0.524,61.939,1376,609,69.656,38.515,1.446,0.691,0.776
180.962,26.79,8.6,94.698,0.563,26.304,1446,520,97.125,9.426,3.115,0.321,0.892
146.899,14.82,12.621,47.384,0.86,16.313,1492,542,53.13,13.35,1.174,0.852,0.941
1169.229,47.255,31.504,86.803,0.775,49.802,1537,596,84.738,32.626,1.5,0.667,0.936
117.093,22.318,6.68,39.519,0.507,23.572,1584,545,41.634,8.767,3.341,0.299,0.82
156.692,15.644,12.753,38.366,0.911,16.675,1636,540,30.579,12.919,1.227,0.815,0.945
57.482,12.856,5.693,64.339,0.559,15.022,1690,539,55.62,7.222,2.258,0.443,0.799
42.579,8.341,6.499,43.052,0.907,9.411,1740,530,33.69,7.178,1.283,0.779,0.922
203.955,19.263,13.481,53.629,0.899,19.974,1786,545,51.633,14.007,1.429,0.7,0.959
57.908,9.311,7.918,149.081,0.849,10.317,1844,520,124.695,8.483,1.176,0.85,0.925
33.638,8.469,5.057,0.049,0.828,8.706,1889,522,167.005,5.22,1.675,0.597,0.868
810.711,39.42,26.186,127.252,0.649,43.544,1917,543,150.362,27.223,1.505,0.664,0.88
60.463,10.63,7.242,164.137,0.842,11.227,1989,522,144.462,7.659,1.468,0.681,0.907
64.295,14.776,5.54,111.245,0.518,16.313,2040,520,106.26,7.385,2.667,0.375,0.78
54.927,16.795,4.164,27.543,0.479,16.365,2084,533,23.499,4.773,4.033,0.248,0.824
74.514,16.257,5.836,122.32,0.614,15.796,2138,520,128.29,6.341,2.786,0.359,0.847
51.521,12.704,5.164,148.482,0.662,13.132,2186,522,153.435,6.07,2.46,0.406,0.834
40.45,8.082,6.373,54.78,0.65,9.939,2295,534,66.801,7.722,1.268,0.789,0.826
1202.441,58.718,26.074,120.886,0.646,61.352,2367,524,128.089,29.766,2.252,0.444,0.908
1189.241,44.102,34.334,130.201,0.701,51.949,2412,520,122.692,37.805,1.284,0.779,0.955
75.791,16.808,5.741,108.291,0.572,17.338,2492,520,109.799,6.603,2.927,0.342,0.888
978.899,45.722,27.26,126.498,0.416,60.217,2223,523,150.101,39.826,1.677,0.596,0.685
177.982,25.543,8.872,27.861,0.473,29.218,2308,551,29.427,11.569,2.879,0.347,0.775
249.941,21.877,14.546,64.594,0.564,26.401,3,739,39.987,17.337,1.504,0.665,0.792
171.595,26.712,8.179,5.095,0.567,26.498,53,714,9.926,9.135,3.266,0.306,0.897
1132.185,42.287,34.09,127.181,0.813,45.256,107,705,114.717,34.625,1.24,0.806,0.953
97.081,16.701,7.401,87.843,0.759,16.636,180,705,101.31,7.178,2.257,0.443,0.946
105.597,19.894,6.758,96.732,0.556,21.375,234,705,102.339,7.178,2.944,0.34,0.917
89.417,18.204,6.254,121.595,0.56,19.269,289,705,118.301,7.972,2.911,0.344,0.825
41.302,11.427,4.602,107.497,0.718,11.396,346,705,113.629,5.064,2.483,0.403,0.89
26.825,9.682,3.528,106.989,0.626,10.214,401,705,116.565,3.957,2.744,0.364,0.863
197.994,19.523,12.913,112.349,0.848,19.974,450,709,128.367,13.195,1.512,0.661,0.947
155.84,19.294,10.284,19.085,0.771,20.438,500,719,16.699,11.381,1.876,0.533,0.928
555.661,30.222,23.41,54.791,0.658,35.115,549,754,41.987,28.03,1.291,0.775,0.866
64.295,11.661,7.02,107.88,0.768,13.002,620,705,107.526,7.806,1.661,0.602,0.918
278.895,29.494,12.04,150.778,0.664,30.045,662,705,145.62,13.132,2.45,0.408,0.924
128.164,20.31,8.035,55.129,0.674,20.82,729,732,57.804,8.876,2.528,0.396,0.908
50.669,10.164,6.347,172.219,0.681,11.563,784,712,163.61,6.77,1.601,0.624,0.865
36.192,7.874,5.852,95.228,0.903,8.254,846,717,71.565,5.873,1.345,0.743,0.914
236.741,22.288,13.524,163.556,0.789,24.249,886,712,156.194,15.008,1.648,0.607,0.921
1155.604,57.324,25.668,98.114,0.611,60.629,938,705,98.043,29.588,2.233,0.448,0.918
660.406,52.882,15.901,83.717,0.52,51.961,1008,784,82.786,19.824,3.326,0.301,0.877
65.146,13.24,6.265,126.829,0.771,13.452,1063,705,129.094,6.696,2.113,0.473,0.905
103.468,13.777,9.562,145.227,0.675,15.233,1113,715,170.134,11.673,1.441,0.694,0.811
227.374,43.752,6.617,80.25,0.29,44.025,1175,771,78.024,8.583,6.612,0.151,0.725
206.084,18.739,14.002,103.629,0.708,21.255,1226,736,72.121,15.466,1.338,0.747,0.865
60.463,11.874,6.483,125.872,0.653,13.578,1284,706,125.218,7.74,1.831,0.546,0.83
40.025,9.98,5.106,146.88,0.56,12.26,1337,705,154.799,6.128,1.955,0.512,0.825
347.022,26.809,16.481,42.264,0.761,29.364,1383,737,36.87,18.472,1.627,0.615,0.93
529.687,29.544,22.828,66.377,0.835,30.023,1441,746,47.643,23.929,1.294,0.773,0.94
45.56,10.795,5.374,18.489,0.761,10.762,1504,711,14.036,5.695,2.009,0.498,0.888
99.21,12.299,10.271,162.6,0.735,14.894,1557,705,151.189,11.673,1.197,0.835,0.912
272.508,30.728,11.292,78.625,0.542,32.626,1615,753,73.74,13.577,2.721,0.367,0.903
336.803,28.175,15.22,16.268,0.72,29.767,1657,725,26.003,16.46,1.851,0.54,0.933
158.821,17.661,11.45,45.523,0.846,18.282,1724,728,55.176,11.764,1.543,0.648,0.94
126.461,15.182,10.606,120.244,0.557,18.663,1781,706,126.469,11.511,1.431,0.699,0.828
192.459,18.572,13.195,92.599,0.819,20.102,1840,735,76.866,13.61,1.408,0.71,0.937
3841.083,117.426,41.649,93.307,0.613,114.155,1884,705,98.547,43.617,2.819,0.355,0.96
66.424,14.629,5.781,101.676,0.692,14.444,1950,705,108.435,6.007,2.53,0.395,0.912
183.517,17.294,13.511,153.169,0.913,18.387,1997,709,152.526,14.197,1.28,0.781,0.954
42.154,11.805,4.546,148.959,0.627,12.87,2056,707,149.534,5.545,2.597,0.385,0.853
165.634,17.463,12.077,91.031,0.783,19.002,2116,705,105.945,12.905,1.446,0.692,0.914
656.999,41.016,20.395,143.993,0.579,48.172,2142,705,155.171,22.046,2.011,0.497,0.87
416.426,37.577,14.11,175.278,0.615,38.009,2202,709,168.111,15.008,2.663,0.376,0.923
112.835,16.511,8.701,142.683,0.817,16.84,2276,707,144.462,9.228,1.898,0.527,0.93
294.223,31.5,11.892,168.798,0.532,31.626,2320,707,158.199,15.362,2.649,0.378,0.865
155.415,22.88,8.649,107.912,0.587,24.363,2392,705,110.376,10.506,2.646,0.378,0.888
472.205,35.226,17.068,156.813,0.606,37.88,2424,712,169.077,21.047,2.064,0.485,0.841
143.492,16.988,10.755,13.274,0.818,17.128,0,916,17.745,11.652,1.58,0.633,0.91
42.154,8.392,6.395,155.825,0.898,8.875,72,904,126.027,6.603,1.312,0.762,0.912
108.577,16.408,8.425,164.336,0.745,17.128,129,905,162.255,9.338,1.948,0.513,0.898
71.108,13.763,6.578,144.132,0.608,16.116,260,904,148.241,7.963,2.092,0.478,0.863
1149.642,46.832,31.256,150.919,0.665,51.451,297,909,164.554,33.561,1.498,0.667,0.944
305.72,29.13,13.363,153.353,0.599,31,378,905,139.268,16.342,2.18,0.459,0.882
113.687,15.411,9.393,38.531,0.836,15.796,454,920,38.29,10.109,1.641,0.609,0.918
52.798,9.395,7.155,174.971,0.858,9.982,521,909,168.69,7.178,1.313,0.762,0.912
90.268,13.923,8.255,106.738,0.834,14.444,588,904,108.435,8.755,1.687,0.593,0.932
335.525,32.268,13.239,94.223,0.683,33.08,649,904,104.859,13.051,2.437,0.41,0.954
133.273,15.842,10.711,58.091,0.78,17.375,715,928,55.713,12.202,1.479,0.676,0.918
628.045,39.218,20.39,61.378,0.544,46.531,792,973,75.379,24.862,1.923,0.52,0.877
167.337,15.899,13.4,154.479,0.892,17.016,840,905,147.529,14.007,1.186,0.843,0.949
64.721,11.629,7.086,159.851,0.811,13.002,906,907,162.474,7.83,1.641,0.609,0.897
188.627,18.283,13.136,164.062,0.866,19.024,968,908,149.036,13.238,1.392,0.718,0.942
776.222,38.922,25.392,38.882,0.777,41.501,1031,955,53.31,26.845,1.533,0.652,0.948
148.176,27.49,6.863,114.422,0.494,26.849,1100,904,115.942,7.587,4.006,0.25,0.885
44.283,8.508,6.627,71.547,0.927,9.411,1170,916,56.31,6.525,1.284,0.779,0.954
168.188,17.632,12.145,18.289,0.861,19.024,1225,921,30.964,12.398,1.452,0.689,0.946
74.94,13.867,6.881,117.21,0.633,15.565,1297,905,123.024,8.667,2.015,0.496,0.871
158.395,19.435,10.377,166.805,0.786,20.479,1352,906,157.521,10.44,1.873,0.534,0.966
118.796,12.691,11.919,28.111,0.957,13.578,1423,920,35.218,11.746,1.065,0.939,0.954
470.076,33.794,17.711,115.768,0.745,33.151,1481,904,126.193,18.093,1.908,0.524,0.922
395.562,30.602,16.458,77.207,0.768,31.518,1550,947,62.904,16.735,1.859,0.538,0.962
170.743,21.628,10.051,104.842,0.761,21.691,1617,904,111.161,10.366,2.152,0.465,0.947
1925.864,75.731,32.379,161.056,0.389,83.284,1651,933,156.448,41.098,2.339,0.428,0.754
126.461,14.712,10.945,61.302,0.913,15.565,1747,925,56.976,11.673,1.344,0.744,0.947
108.577,17.102,8.084,121.526,0.701,18.822,1810,904,123.69,8.868,2.116,0.473,0.926
214.6,37.542,7.278,145.195,0.403,35.176,1860,905,139.514,8.014,5.158,0.194,0.82
433.884,26.642,20.736,135.076,0.823,28.977,1929,905,125.838,21.536,1.285,0.778,0.934
45.56,14.446,4.015,173.099,0.589,13.949,2001,906,169.216,4.337,3.598,0.278,0.888
507.972,36.568,17.687,140.777,0.672,36.739,2050,913,160.278,19.414,2.068,0.484,0.896
94.952,13.539,8.929,90.298,0.711,15.233,2143,904,99.866,9.766,1.516,0.66,0.878
161.802,33.002,6.242,133.769,0.218,43.851,2178,904,143.471,9.42,5.287,0.189,0.571
620.381,49.97,15.807,125.934,0.542,49.248,2256,904,122.005,18.654,3.161,0.316,0.913
329.99,22.846,18.391,99.846,0.879,23.752,2324,904,110.925,18.271,1.242,0.805,0.962
127.738,14.589,11.148,132.355,0.771,16.469,2395,904,123.69,12.587,1.309,0.764,0.909
296.352,25.318,14.903,136.313,0.761,26.304,2446,906,150.255,15.184,1.699,0.589,0.937
3794.246,106.514,45.355,170.493,0.66,101.495,143,932,169.629,46.665,2.348,0.426,0.928
47.689,12.184,4.983,21.136,0.718,12.381,5,1080,18.435,5.433,2.445,0.409,0.892
142.215,18.012,10.053,164.719,0.758,18.788,75,1080,159.677,10.218,1.792,0.558,0.921
688.508,52.004,16.857,78.317,0.5,56.03,150,1155,75.155,20.984,3.085,0.324,0.847
119.222,18.365,8.266,166.999,0.608,20.738,221,1074,167.276,9.492,2.222,0.45,0.85
60.888,9.852,7.869,141.548,0.926,10.702,304,1074,142.431,8.483,1.252,0.799,0.926
92.397,15.022,7.831,154.121,0.66,16.636,373,1074,154.44,9.645,1.918,0.521,0.828
96.229,17.776,6.893,90.803,0.646,18.456,455,1100,81.87,7.178,2.579,0.388,0.911
2441.926,68.695,45.26,129.636,0.772,79.128,494,1072,130.653,47.986,1.518,0.659,0.959
208.213,18.083,14.66,155.494,0.879,19.058,598,1072,128.047,15.008,1.233,0.811,0.951
33.638,10.406,4.116,156.823,0.562,10.938,673,1076,162.646,4.961,2.528,0.396,0.827
57.908,8.771,8.406,167.993,0.786,10.86,748,1077,147.265,9.135,1.043,0.958,0.925
235.464,20.264,14.794,84.994,0.868,21.064,826,1072,106.189,15.27,1.37,0.73,0.95
242.702,22.229,13.902,159.088,0.612,26.393,883,1080,171.469,16.3,1.599,0.625,0.807
88.565,11.785,9.568,57.474,0.727,13.765,1042,1090,58.57,11.027,1.232,0.812,0.904
122.203,13.532,11.498,118.393,0.875,14.326,1116,1077,149.931,11.673,1.177,0.85,0.93
94.952,14.459,8.361,176.413,0.874,14.251,1189,1075,164.055,7.83,1.729,0.578,0.961
98.784,12.652,9.941,134.24,0.92,13.873,1268,1073,131.186,10.612,1.273,0.786,0.953
316.365,33.693,11.955,21.891,0.492,39.423,1321,1102,28.686,14.994,2.818,0.355,0.829
570.563,34.81,20.869,61.437,0.769,37.2,1411,1125,68.385,23.059,1.668,0.6,0.953
105.597,21.6,6.225,114.09,0.542,22.186,1488,1072,118.072,7.004,3.47,0.288,0.902
54.502,10.375,6.688,50.6,0.69,11.979,1568,1088,60.642,7.601,1.551,0.645,0.886
298.481,26.734,14.215,64.89,0.433,34.976,1638,1124,75.964,18.208,1.881,0.532,0.68
2473.434,86.761,36.298,115.732,0.263,104.618,1713,1072,108.548,44.188,2.39,0.418,0.699
2569.664,96.769,33.81,154.018,0.397,109.889,1781,1086,164.148,43.499,2.862,0.349,0.766
97.507,12.861,9.653,165.502,0.83,14.01,1931,1075,152.241,9.788,1.332,0.751,0.923
406.633,29.012,17.846,128.477,0.824,30.165,2000,1072,128.853,18.456,1.626,0.615,0.959
47.689,11.279,5.383,133.446,0.787,11.997,2082,1072,135,5.998,2.095,0.477,0.9
55.779,10.052,7.066,6.376,0.706,11.396,2154,1079,23.629,7.635,1.423,0.703,0.868
65.572,12.882,6.481,179.091,0.755,13.452,2227,1076,165.964,6.525,1.988,0.503,0.922
382.363,22.771,21.38,10.271,0.879,24.38,2293,1097,15.524,21.686,1.065,0.939,0.954
40.876,8.436,6.17,120.539,0.899,9.089,2382,1072,111.038,6.525,1.367,0.731,0.91
688.508,34.762,25.218,149.9,0.828,38.538,2433,1075,151.699,26.762,1.378,0.725,0.967
3704.404,85.154,55.389,15.57,0.589,96.682,897,1124,177.292,66.402,1.537,0.65,0.835
331.267,30.558,13.803,179.316,0.645,30.467,5,1276,9.866,14.356,2.214,0.452,0.903
64.721,10.233,8.053,130.598,0.869,11.227,87,1263,125.538,8.767,1.271,0.787,0.927
81.752,10.856,9.588,44.539,0.871,12.138,148,1277,53.746,9.788,1.132,0.883,0.95
341.912,34.531,12.607,176.162,0.626,33.407,189,1265,167.593,12.817,2.739,0.365,0.913
398.969,27.434,18.517,168.494,0.836,28.331,258,1267,151.074,18.271,1.482,0.675,0.958
176.279,23.725,9.46,118.219,0.629,25.34,328,1263,124.509,10.111,2.508,0.399,0.917
209.065,33.133,8.034,78.478,0.473,31.389,393,1308,69.305,8.901,4.124,0.242,0.848
72.385,10.29,8.957,23.551,0.853,11.618,455,1277,38.157,9.597,1.149,0.87,0.919
558.641,34.335,20.716,63.242,0.718,38.851,514,1315,60.852,22.473,1.657,0.603,0.945
84.733,11.128,9.695,68.621,0.816,12.552,581,1281,81.027,10.44,1.148,0.871,0.917
400.246,25.802,19.751,84.663,0.775,29.824,708,1307,79.919,20.992,1.306,0.765,0.914
140.086,15.555,11.467,60.473,0.491,21.809,762,1288,51.072,15.226,1.357,0.737,0.746
31.509,9.487,4.229,118.74,0.634,10.542,834,1262,111.801,4.961,2.244,0.446,0.831
105.597,14.277,9.417,143.656,0.661,17.016,948,1262,147.529,9.955,1.516,0.66,0.869
70.256,13.11,6.823,156.468,0.761,13.827,1011,1264,160.71,7.587,1.921,0.52,0.892
91.546,13.347,8.733,109.769,0.639,16.313,1085,1262,106.26,10.622,1.528,0.654,0.865
97.081,13.081,9.449,121.791,0.817,15.4,1139,1262,126.384,9.788,1.384,0.722,0.94
243.554,25.556,12.134,150.397,0.74,25.715,1192,1265,144.293,12.256,2.106,0.475,0.946
174.15,18.433,12.029,122.216,0.733,20.017,1328,1262,109.026,13.758,1.532,0.653,0.855
410.891,31.31,16.709,163.976,0.642,35.453,1367,1268,173.66,18.297,1.874,0.534,0.922
49.392,9.499,6.621,36.904,0.848,10.317,1450,1275,55.305,7.295,1.435,0.697,0.91
203.104,29.968,8.629,150.39,0.532,29.218,1561,1267,150.573,10.173,3.473,0.288,0.866
67.701,12.903,6.681,170.893,0.772,13.309,1632,1267,168.69,7.178,1.931,0.518,0.922
934.617,44.224,26.909,132.918,0.725,46.071,1684,1264,127.519,29.401,1.643,0.608,0.912
25.973,6.592,5.017,34.425,0.951,7.058,1762,1269,33.69,5.537,1.314,0.761,0.904
43.005,9.649,5.675,8.147,0.718,10.622,1821,1271,10.62,6.525,1.7,0.588,0.867
91.971,12.477,9.385,53.916,0.818,13.213,1883,1276,32.905,9.709,1.329,0.752,0.902
129.867,21.741,7.606,132.69,0.668,21.73,1942,1262,131.348,8.123,2.858,0.35,0.912
452.618,32.078,17.965,167.109,0.596,34.823,1989,1282,167.005,20.482,1.786,0.56,0.815
214.174,20.297,13.436,154.544,0.8,20.635,2066,1265,145.305,13.759,1.511,0.662,0.922
47.263,9.821,6.128,46.581,0.896,10.622,2133,1274,42.51,6.46,1.603,0.624,0.921
110.706,18.004,7.829,51.78,0.625,18.968,2190,1282,40.815,8.474,2.3,0.435,0.861
55.353,9.693,7.271,80.343,0.852,10.214,2260,1263,116.565,7.178,1.333,0.75,0.909
370.866,25.928,18.212,124.217,0.856,26.976,2375,1263,122.152,19.26,1.424,0.702,0.954
1939.489,62.705,39.382,100.06,0.659,68.354,2423,1263,110.684,45.846,1.592,0.628,0.869
147.75,18.645,10.089,96.699,0.72,18.788,641,1290,69.677,10.44,1.848,0.541,0.953
54.502,9.018,7.695,28.876,0.778,11.093,890,1272,28.072,8.483,1.172,0.853,0.85
41.302,12.615,4.168,80.325,0.561,13.625,1515,1283,73.301,4.568,3.026,0.33,0.874
39.599,10.15,4.967,96.707,0.483,11.673,2321,1263,116.565,6.877,2.043,0.489,0.724
1061.503,52.552,25.718,173.856,0.576,64.124,1222,1301,167.661,28.145,2.043,0.489,0.921
2392.534,114.632,26.574,132.148,0.305,123.824,613,1348,129.226,35.316,4.314,0.232,0.694
2255.002,60.895,47.149,88.007,0.871,60.825,465,1495,80.74,48.287,1.292,0.774,0.981
1445.143,65.055,28.284,60.55,0.647,66.263,323,1494,57.875,29.72,2.3,0.435,0.934
1629.512,56.01,37.043,115.361,0.792,60.587,1679,1409,112.145,40.177,1.512,0.661,0.974
839.239,50.631,21.105,71.828,0.472,54.006,1166,1495,64.983,28.102,2.399,0.417,0.757
774.518,40.42,24.398,103.813,0.517,47.1,150,1495,79.624,29.14,1.657,0.604,0.751
880.115,52.374,21.396,135.427,0.47,60.913,825,1430,135.868,27.384,2.448,0.409,0.832
574.821,38.115,19.202,120.13,0.676,37.644,774,1446,123.69,20.639,1.985,0.504,0.918
411.317,29.589,17.699,106.544,0.806,30.39,531,1450,104.931,19.466,1.672,0.598,0.945
351.705,31.072,14.412,136.055,0.581,35.501,195,1455,143.973,17.072,2.156,0.464,0.905
567.583,49.284,14.663,162.118,0.441,53.654,1460,1457,166.64,17.186,3.361,0.298,0.846
190.33,21.794,11.12,130.021,0.724,23.144,14,1467,130.426,12.84,1.96,0.51,0.902
251.644,20.077,15.958,43.243,0.75,22.623,2072,1495,56.768,17.848,1.258,0.795,0.909
128.59,18.675,8.767,107.786,0.721,18.968,1942,1468,116.565,9.214,2.13,0.469,0.932
554.383,41.85,16.867,173.571,0.689,40.203,2432,1477,166.866,16.69,2.481,0.403,0.959
167.337,19.111,11.148,135.23,0.765,20.102,2199,1470,125.754,11.435,1.714,0.583,0.914
221.838,20.114,14.043,33.409,0.872,20.891,1807,1492,38.66,14.548,1.432,0.698,0.951
151.157,22.597,8.517,30.638,0.54,25.715,1869,1495,35.707,10.468,2.653,0.377,0.883
289.965,24.124,15.304,0.358,0.812,24.701,1995,1480,167.8,15.661,1.576,0.634,0.954
196.717,28.771,8.706,24.445,0.531,28.896,261,1493,25.408,9.788,3.305,0.303,0.848
163.93,18.972,11.002,138.088,0.806,20.27,1102,1473,146.821,11.535,1.724,0.58,0.942
249.941,26.938,11.813,155.192,0.654,29.717,1350,1479,160.769,13.703,2.28,0.439,0.927
73.236,14.255,6.542,52.585,0.454,17.751,917,1495,53.973,8.868,2.179,0.459,0.761
125.609,15.167,10.545,43.413,0.88,15.51,78,1488,22.249,10.612,1.438,0.695,0.929
175.853,21.614,10.359,161.427,0.71,22.08,1035,1477,161.03,11.349,2.086,0.479,0.894
157.118,29.384,6.808,157.241,0.402,30.952,1734,1480,161.565,8.054,4.316,0.232,0.844
240.148,27.25,11.221,8.706,0.683,27.445,2314,1492,18.004,11.971,2.428,0.412,0.915
122.203,14.043,11.08,162.22,0.797,15.997,2386,1480,168.232,12.256,1.267,0.789,0.918
118.371,13.755,10.957,24.578,0.921,14.251,1233,1489,15.945,11.381,1.255,0.797,0.938
149.454,17.409,10.93,172.25,0.852,17.751,589,1484,162.897,11.093,1.593,0.628,0.953
65.998,10.654,7.887,71.834,0.753,12.26,985,1495,64.799,8.697,1.351,0.74,0.912
82.178,10.594,9.876,113.359,0.823,11.979,1563,1495,60.642,10.44,1.073,0.932,0.9
121.351,19.072,8.101,17.988,0.676,19.401,1614,1494,19.654,9.165,2.354,0.425,0.889
75.791,14.26,6.767,11.308,0.645,14.326,1299,1494,30.069,7.383,2.107,0.475,0.832
54.927,9.066,7.714,147.845,0.72,11.415,2262,1483,149.036,8.463,1.175,0.851,0.854
39.599,9.128,5.524,133.228,0.871,9.701,405,1483,132.274,6.318,1.652,0.605,0.894
62.166,14.024,5.644,1.931,0.662,14.488,1425,1490,7.765,5.873,2.485,0.402,0.904
28.102,9.393,3.809,171.384,0.763,9.501,2135,1489,164.055,3.915,2.466,0.406,0.917
1798.552,92.474,24.764,106.47,0.457,90.231,1479,1525,100.416,29.508,3.734,0.268,0.901
1196.48,62.712,24.292,22.704,0.588,63.748,772,1632,22.891,29.5,2.582,0.387,0.888
764.725,40.876,23.82,41.834,0.73,44.242,2357,1639,37.208,25.839,1.716,0.583,0.95
484.553,58.092,10.62,132.749,0.371,58.688,658,1594,131.845,11.725,5.47,0.183,0.856
382.363,39.034,12.472,97.22,0.506,43.68,1700,1595,103.829,13.343,3.13,0.32,0.923
510.101,41.019,15.833,106.565,0.585,43.622,626,1599,111.961,17.296,2.591,0.386,0.899
576.524,34.577,21.23,141.657,0.561,42.938,2298,1609,143.653,26.423,1.629,0.614,0.866
423.665,32.115,16.797,58.188,0.763,33.349,1031,1660,59.421,17.357,1.912,0.523,0.942
530.539,29.899,22.593,127.345,0.842,31.713,208,1620,143.366,22.876,1.323,0.756,0.957
120.5,26.776,5.73,99.509,0.345,29.102,2215,1618,109.654,7.934,4.673,0.214,0.681
420.684,27.605,19.403,117.44,0.798,27.328,731,1623,123.311,20.586,1.423,0.703,0.923
459.431,25.496,22.943,37.126,0.728,31.355,2403,1641,12.011,24.916,1.111,0.9,0.869
395.136,31.913,15.765,140.59,0.691,33.559,1790,1632,153.435,17.372,2.024,0.494,0.919
151.157,22.024,8.739,64.056,0.602,24.249,1599,1660,66.194,9.63,2.52,0.397,0.924
103.468,22.232,5.926,75.523,0.417,23.391,476,1660,67.011,8.603,3.752,0.267,0.753
295.501,31.54,11.929,154.783,0.567,32.239,308,1630,144.058,12.538,2.644,0.378,0.877
